GEOID,INVESTPER,INVESTPER_A,disadvantaged,RISK_SCORE,TotPop,CIscore,Ozone,PM2_5,PM2_5_P,DieselPM,DieselPM_P,Pesticide,PesticideP,Tox_Rel,Tox_Rel_P,Traffic,TrafficP,DrinkWat,DrinkWatP,Lead,Lead_P,Cleanup,CleanupP,GWThreat,GWThreatP,HazWaste,HazWasteP,ImpWatBod,ImpWatBodP,SolWaste,SolWasteP,PollBurd,PolBurdSc,PolBurdP,Asthma,AsthmaP,LowBirtWt,LowBirWP,Cardiovas,CardiovasP,Educatn,EducatP,Ling_Isol,Ling_IsolP,Poverty,PovertyP,Unempl,UnemplP,HousBurd,HousBurdP,Elderly65,Hispanic,White,AfricanAm,NativeAm,OtherMult,AAPI
6065043267,1.95851736,0.090890263,0,20.99762331,6185,14.84829357,0.05605125,8.66506001,28.6372122,0.051965683,18.81767268,6.093956463,56.10344828,8.311179967,8.439609902,540.9261305,24.075,358.7883304,36.8802298,7.862071774,2.495274102,7.2,50.7652109,0,0,0.2,35.6187955,5,51.21797564,0,0,29.9692368,3.65923786,17.54822651,37.89,37.72432702,2.27,3.194765204,22.49,94.16749751,6.2,26.94254619,4.4,33.94234673,10.6,11.44472362,11.6,91.26756897,5.9,2.433460076,22.4091,20.7114,68.3589,1.6492,0.6629,3.169,5.4487
6001437702,1.95865744,0.090919584,0,22.69889557,4295,23.2977385,0.036244,8.706342015,30.06845053,0.09525092,35.59427505,0,0,647.3886719,56.65166292,682.8815659,34.75,186.662033,6.744098913,66.39496518,74.53056081,0,0,3.5,23.44346671,0.025,3.639973527,0,0,0,0,22.80176941,2.784091516,5.812072184,104.45,93.99302094,7.22,91.77572492,20.87,90.15453639,47.7,95.17843584,32.1,96.56245771,44.6,75.51507538,1.7,4.229567933,23.4,75.34854246,4.4703,75.8324,4.6799,6.5425,0.1863,2.5378,10.2212
6029003806,1.9591644,0.091025778,0,14.71474442,5167,11.72360419,0.06350576,15.12327678,99.01680149,0.083769369,31.16365899,0,0,252.2236684,38.54713678,632.4703923,30.8625,528.9694009,63.23217185,12.12253373,5.393824827,0,0,0,0,0.65,76.65122435,0,0,0,0,35.04906021,4.279483289,29.19726198,28.64,22.99351944,3.41,14.78060046,11.58,42.85892323,5.4,23.29789927,5.5,40.43848965,16.7,26.20603015,4.3,35.02082249,7.2,4.74017744,12.8895,27.4821,53.6869,3.4643,0.2903,1.8773,13.1991
6073018516,1.959432854,0.091082062,0,14.05963347,3899,19.71507733,0.0438112,9.071671951,38.74299938,0.049041802,17.53578096,10.63988065,60.82758621,30.93046633,14.52863216,1032.119536,60.0625,451.398964,54.32746347,37.76222453,34.05166982,0.5,7.708100037,0.75,4.416403785,0.45,65.91661152,4,43.78412432,1.7,43.20733104,37.27178078,4.55087703,35.18357187,33.26,30.80757727,4.51,38.96587118,13.04,54.22482552,9.1,38.4712731,3.3,26.40411422,21.9,38.1281407,5.7,53.8912025,18,54.06844106,13.5676,38.0354,42.1647,1.9492,0,5.4886,12.3621
6065043220,1.959705493,0.091139259,0,17.70006184,4610,23.39456432,0.05530288,8.891957258,35.02177971,0.209847563,63.85812072,0,0,19.4943002,11.47786947,916.1473815,52.7625,358.7883304,36.8802298,30.821395,24.94013863,0,0,0,0,0.5,69.39774983,8,72.15455691,0,0,34.2272999,4.17914652,27.15619166,21.03,10.38135593,6.59,84.84731845,12.56,50.89730808,8.9,37.64869653,3.9,30.69427527,40.2,69.48492462,7.7,73.41228527,27,84.86692015,6.2256,38.872,45.7267,4.6855,0,2.5597,8.1562
6065043505,1.959979376,0.091196753,0,25.376056,3148,30.61051449,0.06464682,9.277670873,41.61792159,0.09612606,35.98008712,92.51132007,76.44827586,79.78643037,21.5303826,342.3970948,10.4875,554.8919352,65.0430873,14.27238872,6.868304978,4.5,40.83613289,0,0,0.08,10.5493051,0,0,0,0,32.72598232,3.995835941,23.4100809,47.44,52.7666999,7.53,94.03387221,13.77,59.14755733,29.3,79.4229309,7.2,49.57369062,55.6,87.7638191,15.2,96.96772514,25.5,81.52091255,44.695,32.0839,54.2567,9.0534,1.2706,1.9377,1.3977
6073008800,1.960747197,0.091358129,0,19.7795325,7217,32.33994748,0.0438112,9.611737039,45.73739888,0.582689975,92.48288737,0,0,213.8804677,35.73393348,1488.653786,77.9,312.860703,28.98713626,64.63522962,72.37555135,0.1,2.071668533,14,56.13481654,0.41,62.475182,8,72.15455691,0.45,14.70790378,46.20090753,5.641121632,60.01244555,41.06,43.2328016,4.31,33.94919169,7.3,9.184945165,26.7,75.85421412,25.8,93.07078089,50.9,82.93969849,9.1,82.32691307,23.1,74.52471483,10.7662,35.4025,14.7845,6.4154,0,2.2586,41.139
6065041407,1.962187884,0.091661695,1,22.87720117,5873,37.34445009,0.06350576,12.74759454,92.66957063,0.131584253,46.33478531,0,0,1205.329997,68.61715429,1105.998452,64.2875,693.8289152,77.36980142,57.25983304,61.8147448,8,53.43411721,0,0,0.67,77.23362012,0,0,0,0,50.55661628,6.172952806,71.74859988,54,61.41575274,3.73,20.66974596,18.28,81.81704885,26.7,75.85421412,8.9,57.40966301,34.4,60.79145729,5.3,48.25611661,21.2,67.71863118,11.3741,66.1161,19.8536,6.317,0,1.5324,6.1808
6081613502,1.963352961,0.091907925,0,22.79562576,6519,9.938419484,0.03304924,7.995145154,13.29184816,0.023658726,8.512756689,1126.433802,89.82758621,140.1826655,28.16954239,541.4478584,24.1125,481.9149471,58.3364556,25.37640739,18.22306238,0,0,0,0,0,0,1,12.45275094,0,0,21.49608873,2.624668165,4.3434972,54.82,62.71186441,4.88,48.98639979,14.56,63.8334995,2.6,8.985067072,1.8,14.27798078,12.3,15.32663317,-999,-999,11.2,19.39163498,15.5085,13.4223,78.5397,0.5829,0,2.6231,4.832
6087123100,1.96361603,0.091963614,0,23.61883972,3193,23.03882495,0.03892377,6.11368462,3.559427505,0.056112191,20.43559428,6565.977969,97.55172414,21.4678529,11.87796949,474.5619132,19,330.2238078,31.49743974,66.84221876,75.16068053,0,0,0,0,0.225,39.77498345,13,91.87316254,0,0,31.83742862,3.88734371,21.61792159,46.76,51.68245264,4.95,51.01360021,9.96,29.64855434,30.3,80.57453809,-999,-999,36.2,63.51758794,10.9,89.4586153,16.6,47.05956907,10.5543,65.4244,30.191,0,0.094,2.3489,1.9417
6107002904,1.963652571,0.091971352,0,14.79072952,5175,35.86946597,0.06236471,14.40730865,98.40696951,0.086729964,32.42065961,309.3499359,83.27586207,239.0664836,37.70942736,694.2749084,35.5875,694.7845317,77.469714,36.97017775,33.20730939,0,0,1.5,10.64253694,0.16,28.29913964,0,0,0.25,11.59221077,43.93366598,5.36429189,53.85189795,71.67,79.62362911,2.86,7.65973826,21.73,93.07078764,26.9,76.18324475,12.5,69.98240628,51.4,83.41708543,7.3,69.9765747,16.1,44.46134347,7.7488,63.1498,33.4686,0.599,0.8116,1.5845,0.3865
6089010704,1.964021906,0.0920496,0,24.04518016,3956,14.6661407,0.04632538,8.414983751,20.56004978,0.084190414,31.3130056,0,0,1.612379967,5.413853463,588.8214897,27.4625,294.0045,23.00487074,34.05254746,29.33837429,0,0,2,14.31180475,0.085,11.07875579,1,12.45275094,0,0,17.86347521,2.181126775,1.667703796,47.37,52.69192423,7.16,91.33949192,14.81,65.17946162,11.5,46.81093394,0.7,3.735282176,55.4,87.53768844,9.6,84.57834461,23.9,76.86945501,24.2417,11.5268,73.3316,0.0253,5.0051,4.7523,5.3589
6111007100,1.964384959,0.092126582,0,25.76918261,6846,26.1121188,0.04939042,9.243788185,41.14499067,0.355834022,81.72993155,0,0,123.6273346,25.95648912,1971.71592,86.65,489.236802,59.77269889,37.35737024,33.58538122,0,0,3,22.11522497,0.23,40.13236267,11,86.95926081,2,52.89805269,45.8510228,5.598400777,59.02924704,24.01,14.79312064,5.01,52.5404157,8.79,19.47906281,24.2,71.75398633,5.1,38.13777236,26.1,46.6080402,6.3,60.56741281,28.5,87.8833967,10.8823,48.0134,43.1639,0.5551,1.2416,2.2349,4.7911
6061022600,1.964468108,0.092144222,0,18.34712054,5042,17.91153774,0.05165298,8.266335093,17.49844431,0.187535287,59.82576229,0,0,35.29109957,15.6164041,2066.603502,88.075,75.83099692,0.537030099,20.87587862,13.09388784,0.7,9.593131766,0,0,0.595,74.07015222,7,66.73666527,0,0,31.69421003,3.86985675,21.35656503,43.09,46.24875374,5.37,61.40620991,18.81,83.63659023,1.3,3.113135915,1.6,12.27500338,17.3,27.85175879,4.8,41.8401874,15.7,42.29404309,8.806,10.9282,65.2519,4.522,0.2182,8.9449,10.1349
6061023000,1.964574778,0.092166857,0,17.31169942,3623,6.89825786,0.05165298,8.20915123,16.52769135,0.248971638,69.80709396,0,0,32.0280336,14.7911978,827.7459238,46.225,32.56892231,0.099912576,0.437994723,0.025204789,0,0,0,0,0.365,57.61747187,4,43.78412432,0.2,9.667812142,25.14130496,3.069748342,8.836341008,25.87,18.04586241,4.53,39.51757762,11.8,44.52891326,1.9,5.504935459,2.6,20.58465286,8.2,6.48241206,2.7,13.1832379,4.1,0.72243346,8.4736,11.4546,63.2901,3.8642,0.138,8.446,12.8071
6073020706,1.964746531,0.092203314,0,26.86801212,6597,8.843211549,0.0482775,7.728140683,11.16365899,0.064684902,23.92034848,24.66524879,67.51724138,13.20971013,9.689922481,651.0140142,32.2125,494.5621683,60.07243662,16.48785425,8.897290485,0,0,0,0,0.2,35.6187955,4,43.78412432,0.2,9.667812142,28.34272372,3.460640937,14.47417548,33.88,31.74227318,3.04,9.699769053,10.28,32.11615155,3.5,13.66742597,3.2,25.55149547,9,8.065326633,5.9,56.19469027,11.4,20.2661597,19.1905,18.7964,70.0621,1.7584,0,5.457,3.926
6065040807,1.965091255,0.09227653,0,19.4192364,3543,16.88713667,0.05846283,12.62895096,91.96017424,0.100806954,37.54822651,0,0,1097.233988,65.89147287,468.3495634,18.4625,669.9022747,73.66054702,15.76883152,8.241965974,2,25.6252333,3,22.11522497,0.335,54.63931171,1,12.45275094,0,0,38.80330127,4.737875378,39.67641568,30.25,25.46111665,3.53,16.76930973,18.9,83.86091725,15.7,56.97291825,1.5,11.27351468,16.3,25.25125628,3.7,26.86100989,9.8,13.09252218,12.2495,51.256,36.1558,3.6692,0,4.3184,4.6007
6097153501,1.965297701,0.092320405,0,39.09563226,4816,7.629557618,0.03190818,6.843761459,6.247666459,0.025094383,8.836341008,21.01078036,66.34482759,0.003768033,0.687671918,277.6245683,7.0875,292.690401,22.80504559,36.2994269,32.29993699,9,58.17469205,14.5,56.9483646,0.05,7.346128392,7,66.73666527,8.8,88.04123711,31.04093558,3.790092069,19.98755445,25.64,17.60967099,4.3,33.73107519,7.03,7.77666999,4.7,19.75449253,2.4,18.90648261,10.7,11.67085427,4.2,33.57626236,9.4,11.62230672,26.6404,10.299,85.8804,1.1836,0.0623,1.0382,1.5365
6073009504,1.966331203,0.092540364,0,17.88004379,6455,8.731918767,0.04910169,9.032287874,38.03360299,0.030989037,10.93963908,0.931237178,42.51724138,79.5471395,21.48037009,1212.953969,69.2125,312.860703,28.98713626,12.89510004,5.910522999,2.45,27.93952968,3.75,25.08716586,0.465,66.72402383,4,43.78412432,0.5,22.08476518,35.3267868,4.313393652,29.95644057,9.93,0.822532403,5.61,67.16705158,5.01,1.046859422,1.8,5.09997469,3.4,27.25673298,10,10.13819095,2.6,11.86881832,12.5,25.7287706,12.5794,13.0132,61.0225,5.1433,0,2.9125,17.9086
6037238000,1.966652796,0.092608915,1,25.0620862,6174,43.5527893,0.04320513,12.02803671,79.90043559,0.059215322,21.51835719,0.033827882,18.79310345,6049.673421,94.08602151,826.3230732,46.0875,806.1943214,94.15511428,75.87551008,85.57025835,7.9,52.33296006,2,14.31180475,0.03,4.116479153,0,0,0,0,44.07222025,5.381209339,54.27504667,137.3,98.09322034,8.71,98.37054144,19.44,85.71784646,21.7,67.60313845,2,15.64487752,34.2,60.45226131,10.6,88.40447683,24.2,77.82002535,19.1934,21.5905,1.5549,67.9786,0,7.7907,1.0852
6073013411,1.96691902,0.092665702,0,14.36268683,5160,9.288501564,0.04320513,10.60627089,52.79402614,0.046852493,16.72682016,0,0,583.8979899,54.66366592,817.6668968,45.4125,336.8430272,32.79630323,19.54923061,11.73282924,0,0,0,0,0.1,16.63798809,8,72.15455691,0.5,22.08476518,27.91457086,3.408363557,13.80211574,25.11,16.67497507,6.08,76.8154991,7.37,9.533898305,3.2,12.02227284,3.8,30.01759372,11.5,13.51758794,2.4,9.721499219,12.5,25.7287706,23.1589,44.7287,32.6357,3.0814,0,4.6124,14.9419
6107002204,1.96721678,0.092729257,0,16.91812616,6280,37.36011205,0.06236471,14.31316644,98.31985065,0.067140688,24.87865588,0,0,315.7593588,42.69817454,373.9414734,12.45,690.1047649,76.3956538,48.62497196,49.65343415,0,0,0.6,3.304001328,0.4,61.57511582,0,0,0,0,37.08320856,4.527852399,34.56129434,71.67,79.62362911,4.71,44.21349756,21.73,93.07078764,29.7,79.7899266,24.3,91.70388415,67.5,96.33165829,14.1,95.86153045,21.9,70.22813688,7.9777,75.3344,16.1624,4.4904,0.5096,2.9459,0.5573
6073019601,1.967358118,0.09275944,0,17.81699965,7468,19.72502196,0.04490202,8.686518792,29.33416304,0.081014625,30.25513379,3.097714153,50.5862069,30.81110127,14.50362591,530.4720421,23.3,305.2920895,25.26539278,56.77848296,61.24763705,6.1,46.34191863,15,59.60484808,0.25,43.29583058,4,43.78412432,0,0,35.7417576,4.364061504,30.93963908,34.91,33.25024925,5.47,63.76700026,11.69,43.6440678,21.2,66.81852696,1.9,14.85992692,21,36.28140704,2.8,14.39354503,21.5,68.93536122,8.5163,46.5988,45.4071,1.8747,3.2539,1.5801,1.2855
6069000501,1.967545056,0.092799376,0,27.46549946,6207,23.76110808,0.04050375,4.834587093,0.908525202,0.15066949,51.37523335,0,0,18.3623465,11.19029757,280.5598499,7.275,468.990284,56.325715,31.68217021,26.14996849,18.25,79.95520717,0,0,0.385,59.78821972,5,51.21797564,0.5,22.08476518,28.82100756,3.519039298,15.38270068,63.09,72.58225324,5.74,69.68180652,24.8,97.71934197,17.9,61.2123513,4.2,32.64311815,25.2,44.87437186,9.5,83.97969807,13,28.2382763,7.8138,53.3752,40.9377,0.3383,0,2.5133,2.8355
6065043822,1.96789156,0.092873446,0,27.76540745,2898,38.29183219,0.07156633,9.862357754,47.76602365,0.081767649,30.49159925,0.454122177,36.96551724,304.6733297,42.048012,651.8646251,32.2875,458.7705739,55.05182965,29.47306063,23.32703214,12.5,70.1754386,14.55,57.01477669,0.5,69.39774983,1,12.45275094,17,97.20504009,51.00005855,6.227097018,72.78158058,52.99,60.21934197,6.3,80.34385425,19.95,87.31306082,10.4,43.40673247,2,15.64487752,23.5,41.65829146,7.1,68.40187402,16,43.89100127,8.7992,52.6225,38.5438,0.7937,0,3.4507,4.5894
6055200302,1.968000002,0.092896639,0,19.47337907,2755,18.30423566,0.03892377,9.392605791,43.12383323,0.147709743,50.64094586,27.04155579,68.06896552,641.1856688,56.43910978,185.4494595,3.6875,394.2806057,43.0498314,44.9874096,44.38563327,4.5,40.83613289,15.75,60.7670596,0.025,3.639973527,2,23.87652247,2.7,60.11454754,39.8692499,4.868027493,42.51400124,32.58,29.64855434,3.76,21.25994355,8.39,16.32602193,14,53.12579094,6.1,43.87603194,24.4,43.32914573,6.8,65.62988027,16.1,44.46134347,12.8131,38.9474,49.4737,1.0889,0,3.049,7.441
6073019805,1.96852272,0.093008517,0,17.71557745,4264,21.84615257,0.0438112,9.127201002,39.58929683,0.218067796,65.18979465,0.000931862,4.655172414,42.9293658,17.07926982,1025.944187,59.625,550.7886988,64.66841514,31.37738348,25.74669187,3.5,33.87458007,7.5,39.44877968,0.35,56.39973527,4,43.78412432,0,0,37.54317475,4.584014179,35.94275047,28.17,22.17098704,5.29,59.55863485,10.95,37.41276171,18.6,62.38926854,5.8,42.1166599,41.4,71.21859296,5.4,49.85684539,14.4,35.27249683,23.8977,42.3077,48.0535,1.6886,0.1642,1.6417,6.1445
6097150603,1.968582512,0.093021323,0,32.18841529,7691,18.31150387,0.03419029,8.053879554,14.17548227,0.144646138,49.91910392,3.806698915,52.24137931,107.6637014,24.24356089,1259.247925,71.0625,273.9010502,17.98426377,32.22843248,26.88090737,1.75,22.62038074,19.25,67.07620787,0.325,53.51422899,5,51.21797564,0.2,9.667812142,35.86256287,4.378811803,31.3627878,38.54,38.94566301,4.64,42.19912753,12.76,52.39282154,15.9,57.51708428,5,37.66409528,13.1,17.48743719,4.6,39.21134826,13.1,28.69455006,22.3378,30.0091,64.1139,0.5201,0.052,2.8345,2.4704
6101050603,1.969020468,0.093115176,0,25.41079889,4622,19.58494237,0.0478999,9.107644571,39.34038581,0.136486103,47.59178594,5237.256719,96.93103448,1.429652833,5.113778445,437.9419042,16.55,565.8739731,66.26701636,20.36641011,12.64020164,0,0,7,37.60584426,0.45,65.91661152,8,72.15455691,0.1,2.520045819,39.92096568,4.87434198,42.6011201,29.55,24.28963111,3.79,21.82448037,17.83,80.04735793,11.5,46.81093394,3.1,24.76654486,19.8,33.76884422,7,67.47787611,7,4.245880862,29.3379,8.9355,65.145,2.6179,0.476,4.7815,18.0441
6019004505,1.969891009,0.093302012,1,19.97608636,5425,43.74518893,0.060311,13.60148912,96.21655258,0.333045904,79.63907903,0,0,1219.903676,68.95473868,1946.817757,86.1875,833.2167983,95.91607344,52.34406947,54.83301827,13.5,72.39641657,3.5,23.44346671,0.365,57.61747187,0,0,0,0,57.24912589,6.9901069,86.58369633,71.46,79.27467597,6.03,75.76340775,10.73,35.90478564,8.7,36.90205011,2.4,18.90648261,51.6,83.58040201,7.2,69.13066111,23.8,76.53992395,14.341,47.9631,33.2903,7.1889,0.3871,1.9171,9.2535
6065040902,1.971000295,0.093540631,0,23.34640405,6486,29.8365823,0.06236471,12.78350118,92.84380834,0.109302951,40.19912881,6.363668819,56.44827586,1118.250997,66.49162291,1309.992758,72.55,967.8554155,99.13825403,37.15201147,33.34593573,0,0,0,0,0.12,20.31767042,3,33.15833683,0,0,49.37477262,6.028649929,68.84878656,40.5,42.24825523,5.37,61.40620991,14.4,62.83649053,10.1,42.29309036,5.3,39.20692922,26.1,46.6080402,5.1,45.78344612,12.5,25.7287706,17.2371,50.6784,31.8995,1.403,0.1079,5.2421,10.6691
6071002025,1.971101507,0.093562433,0,19.56600805,5211,21.69469497,0.06591477,13.3671948,95.18357187,0.295929915,75.98008712,0,0,721.6519776,58.68967242,1086.155317,63.1625,677.0074964,74.82203072,15.80831856,8.267170762,0,0,0,0,0.15,26.67107876,0,0,0,0,41.05938222,5.013342413,45.88674549,27.01,19.96510469,5.61,67.16705158,12.66,51.60767697,7.9,33.89015439,7.1,49.0864799,12.9,16.82160804,6.1,58.35502343,12.9,27.78200253,19.7659,34.3888,54.2698,3.0896,0,3.8572,4.3945
6077005403,1.971243702,0.093593072,0,17.12470587,6313,22.44426062,0.04978792,8.887011366,34.87243311,0.035677202,12.76913503,0.012049588,13.24137931,131.4616674,27.13178295,1088.278026,63.2875,291.3681916,20.70688148,21.03197339,13.33333333,2.5,28.44344905,32,81.33820355,0.36,57.45863666,0,0,0,0,31.64952423,3.864400622,21.28189172,90.96,89.98005982,5.5,64.47267129,16.66,74.57627119,19.9,64.65451784,2.4,18.90648261,17.4,28.16582915,6.2,59.38313378,8.1,7.072243346,10.3754,49.2317,33.3439,3.1997,0,7.0648,7.1599
6085512510,1.971558174,0.093660867,0,29.92128921,7345,18.41239196,0.04192559,6.170945937,3.795892968,0.06182695,22.66334785,1044.285613,89.4137931,17.03058387,10.75268817,887.7525735,50.625,373.6617637,39.07830648,27.69565258,21.08380592,9.65,59.79843225,3,22.11522497,0.22,38.7028458,2,23.87652247,0,0,31.64191343,3.863471345,21.23210952,59.06,68.1331007,2.69,5.953297408,17.01,76.17148554,10.1,42.29309036,4.3,33.30626607,21.5,37.16080402,6.8,65.62988027,13.5,30.60836502,14.7039,48.2914,34.8128,1.3342,0,3.145,12.4166
6017030801,1.97182664,0.093718783,0,23.26498667,4712,4.254674555,0.05763123,7.965596434,12.94337274,0.004119144,1.717485999,0.025872202,17.17241379,24.5703335,12.72818205,249.4214284,5.9375,317.3164383,29.53665543,9.643078419,3.490863264,3.5,33.87458007,0,0,0.15,26.67107876,2,23.87652247,0,0,19.00021774,2.319922812,2.277535781,17.31,5.75772682,4.47,37.87528868,7.43,9.783150548,7,30.03037206,2.8,22.1680877,8.8,7.550251256,3.6,25.23425299,6.1,2.78833967,19.6307,20.9041,70.9465,0.3183,2.483,2.9924,2.3557
6065041809,1.972409454,0.093844636,0,30.37947189,5815,28.73042334,0.05938691,12.33090285,89.91910392,0.209701906,63.80833852,0,0,1136.284973,66.96674169,1344.855089,73.6875,669.9022747,73.66054702,27.96448143,21.42407057,0.9,11.83277342,1.5,10.64253694,1.035,85.58570483,0,0,1.4,39.72508591,48.97356142,5.979662122,67.70379589,22.31,12.30059821,4.21,31.48575828,15.25,68.09571286,11.5,46.81093394,5.5,40.43848965,21.1,36.41959799,8.2,76.69182717,23.7,76.34980989,9.1144,35.2193,50.5245,7.7042,0,1.8917,4.6604
6113011001,1.972471194,0.093857978,0,24.38128142,7486,33.35529069,0.04863521,8.825575904,33.45364032,0.075604636,28.28873678,86.7760823,76.13793103,1078.713379,65.42885721,288.9704296,7.7125,303.1162222,24.8532534,63.63572234,71.03969754,10.35,61.83277342,7.5,39.44877968,0.475,67.55790867,0,0,0.3,12.87514318,42.43746549,5.181606107,49.86932172,55.3,63.110668,5.69,68.70669746,13.76,59.1226321,28,77.58795242,12.4,69.79293544,41.5,71.41959799,5.3,48.25611661,14.4,35.27249683,19.6233,59.9252,31.6858,1.6164,0.6546,2.1908,3.9273
6053010305,1.972593481,0.09388441,0,25.52559311,4555,9.613712764,0.03716809,5.355100546,1.56813939,0.034516127,12.33354076,1117.965001,89.72413793,4.534963333,7.351837959,1068.348098,62.2,775.34195,87.09878856,33.07611924,28.06553245,0,0,0,0,0.17,29.23891463,0,0,1.2,37.57159221,29.72604982,3.629544778,16.95084007,36.63,35.99202393,3.58,17.77007955,6.85,7.016450648,13.2,51.22753733,1.2,8.485586683,12.6,16.04271357,7.4,70.90057262,8.2,7.389100127,17.8924,38.551,52.8869,0.1317,0.5488,1.427,6.4544
6071001906,1.972815904,0.093932505,1,21.77399742,10032,40.89984432,0.06133785,13.46677129,95.5818295,0.173274917,57.00062228,17.29088647,64.79310345,1397.259298,71.38034509,400.8270937,14.2375,796.6465081,93.26839016,15.38438037,7.889098929,0.5,7.708100037,32.1,81.3714096,0.82,81.87954997,4,43.78412432,1,35.71592211,57.42484474,7.011562136,86.9695084,51.69,58.611665,5.66,68.14216064,17.64,79.32452642,13.3,51.46798279,2,15.64487752,22.9,40.33919598,4.7,40.60385216,22.1,70.81115336,6.5092,50.6479,19.4677,8.5128,0,4.0171,17.3545
6111006500,1.973333979,0.094044625,0,14.97430232,3563,22.59906901,0.04863521,9.162314803,40.09956441,0.065513418,24.2688239,0.045233333,20.37931034,91.9480311,22.73068267,1073.404768,62.525,487.7648463,58.91095292,45.00746691,44.41083806,0,0,3,22.11522497,0.18,30.5890139,7,66.73666527,0,0,35.4867651,4.33292697,30.34225264,22.52,12.58723829,6.96,89.40210418,11.31,40.54087737,17.7,60.90863073,5.7,41.43997835,29.5,53.04020101,6,57.24882874,17.7,52.61089987,12.4895,27.2804,61.9983,0,2.2453,2.8066,5.6694
6111005203,1.973335374,0.094044927,0,19.64593661,5762,10.20394996,0.04435661,9.293043921,41.89172371,0.019934981,7.205973864,0,0,117.934667,25.24381095,668.8349581,33.5875,436.7915556,51.16772824,41.17151998,38.76496534,0,0,0,0,0.2,35.6187955,0,0,0,0,21.99415468,2.685481917,4.766645924,36.53,35.78015952,4.75,45.34257121,12.15,47.18344965,6.5,28.08149835,0.6,2.814995263,19.8,33.76884422,3.7,26.86100989,19.5,60.9252218,22.9087,24.0889,61.6973,1.0066,0,8.3131,4.8941
6077004302,1.97377233,0.094139596,0,21.97061789,6399,38.85388007,0.04632538,10.56501422,52.61978843,0.171111125,56.565028,0.001029197,4.862068966,66.0090688,20.19254814,531.9382386,23.4125,553.9537008,64.99313101,68.60599089,77.32829238,8.4,53.88204554,69.25,94.08932426,0.41,62.475182,0,0,0.1,2.520045819,43.11175288,5.263936463,51.91039203,65.8,75.01246261,5.98,74.69848601,18.98,84.18494516,19.3,63.60415085,4,31.30328867,39.6,68.63065327,14.4,96.25195211,19.8,61.9391635,14.7992,38.0216,53.5865,1.2502,0,0.7814,6.3604
6073017601,1.974087618,0.094207964,0,20.46481899,5584,4.015831413,0.04320513,9.223168317,40.84629745,0.147573599,50.55382701,8.6707255,59.13793103,52.59196727,18.44211053,1669.298254,81.3875,324.2908993,30.6232047,20.14294088,12.35034657,0,0,60,92.47883115,0.185,31.38318994,7,66.73666527,2,52.89805269,43.35712217,5.293896005,52.52022402,13.46,2.542372881,2.48,4.362329997,7.26,9.072781655,2.9,10.3138446,0.9,5.643524158,8,6.08040201,0,0,12.2,24.46134347,38.1626,4.7278,85.2973,0.197,0.788,2.9907,5.9993
6113010902,1.974497881,0.094297001,0,23.54969472,6110,24.28678869,0.04899293,8.861957292,34.32482887,0.102969657,38.2576229,0,0,1499.546712,73.29332333,309.8836326,8.8375,303.1162222,24.8532534,63.019387,70.06931317,4.95,41.75065323,3,22.11522497,0.425,63.60026473,0,0,0.25,11.59221077,34.88789759,4.259805366,28.72433105,55.3,63.110668,3.7,20.27200411,13.76,59.1226321,22.3,68.75474563,5.6,40.8986331,36.2,63.51758794,10.7,88.67777199,17.2,50.2661597,13.0606,45.3028,44.6318,1.964,0,2.1113,5.9902
6067009308,1.974615368,0.094322514,0,15.31071558,6202,13.87927154,0.04539285,8.718554617,30.51649035,0.22845729,66.88238955,0,0,65.4303322,20.10502626,1782.383813,83.5125,390.5308308,41.67603347,31.88918072,26.41461878,0,0,0,0,0.3,50.13898081,1,12.45275094,0,0,30.14535227,3.680741525,17.93403858,42.72,45.77517448,3.51,16.37156787,17.63,79.2996012,6,25.8921792,3,23.76505616,23.9,42.4120603,4.1,32.27485685,6.5,3.422053232,16.1883,26.427,58.2715,3.4827,0,5.6595,6.1593
6017030804,1.975152759,0.0944393,0,29.53377075,6779,13.99403169,0.05763123,8.060400059,14.27504667,0.019762805,7.143746111,0.040951586,19.75862069,32.20573423,14.8412103,1104.182071,64.2,430.7443662,50.23104783,15.03453714,7.498424701,1,17.07726764,9,43.84858044,0.35,56.39973527,0,0,0,0,29.06224646,3.54849452,15.78095831,35.91,34.89531406,5.33,60.57223505,9.94,29.44915254,5.5,23.66489496,1.2,8.485586683,22.3,39.20854271,7.4,70.90057262,13.3,29.72116603,27.2312,9.9425,86.0599,1.0178,0.2655,0.9293,1.7849
6013337300,1.975432296,0.094500106,0,23.63152973,6097,9.57255181,0.04050375,8.803631434,32.88114499,0.032462724,11.41257001,0,0,784.9016519,60.07751938,1057.785667,61.65,255.4731237,12.35169227,28.60967227,22.268431,1.85,23.12430011,0,0,0.26,44.72534745,1,12.45275094,0,0,23.92280778,2.920970078,7.13130056,30.99,26.76969093,5.22,58.01898897,9.39,24.55134596,1.1,2.303214376,6.1,43.87603194,10.2,10.7160804,6.2,59.38313378,10.8,17.41444867,24.4546,9.9393,67.7382,2.2798,0,5.7241,14.3185
